ticket_id,customer_id,created_at,resolved_at,category,status,cs_rep_id,first_response_mins,resolution_mins
11665,1107,2023-11-14,2023-11-14,billing,closed,10,128,0
11666,271,2024-03-25,2024-03-25,billing,closed,13,217,0
11667,776,2024-01-28,2024-01-28,bug,closed,40,85,0
11668,180,2024-01-04,2024-01-11,feature_request,closed,7,66,10080
11669,1921,2024-10-06,2024-10-06,usage_question,closed,11,156,0
11670,270,2024-12-22,2024-12-24,usage_question,closed,38,83,2880
11671,465,2024-10-25,2024-10-25,bug,closed,37,127,0
11672,1693,2024-08-10,2024-08-17,other,closed,32,208,10080
11673,574,2024-02-15,2024-02-15,usage_question,closed,40,190,0
11674,1348,2024-04-06,2024-04-06,bug,closed,50,181,0
11675,1450,2023-12-01,2023-12-04,bug,closed,40,218,4320
11676,1183,2024-03-03,2024-03-03,usage_question,closed,31,23,0
11677,1965,2024-04-04,2024-04-11,other,closed,19,24,10080
11678,1124,2024-10-17,2024-10-17,other,closed,47,115,0
11679,255,2024-08-29,2024-08-29,usage_question,closed,10,165,0
11680,260,2024-07-14,2024-07-14,bug,closed,10,81,0
11681,1568,2023-08-28,2023-08-28,usage_question,closed,20,214,0
11682,901,2024-08-12,2024-08-12,usage_question,closed,14,201,0
11683,296,2024-06-30,2024-07-06,bug,closed,16,89,8640
11684,1589,2023-09-22,2023-09-26,feature_request,closed,27,105,5760
11685,1830,2024-10-22,2024-10-23,usage_question,closed,48,215,1440
11686,1852,2024-12-15,2024-12-18,billing,closed,40,37,4320
11687,1977,2024-07-15,2024-07-15,bug,closed,14,175,0
11688,1033,2024-12-16,2024-12-16,billing,closed,39,104,0
11689,120,2024-06-16,2024-06-16,usage_question,closed,20,183,0
11690,795,2024-09-21,2024-09-21,feature_request,closed,5,52,0
11691,1905,2024-12-20,2024-12-20,usage_question,closed,49,114,0
11692,1113,2024-11-14,2024-11-14,other,closed,50,209,0
11693,1835,2024-10-06,2024-10-06,bug,closed,38,238,0
11694,328,2024-12-23,2024-12-27,billing,closed,34,205,5760
11695,741,2024-11-30,2024-12-06,bug,closed,32,228,8640
11696,1976,2024-08-11,2024-08-11,other,closed,13,204,0
11697,346,2023-08-21,2023-08-27,usage_question,closed,29,133,8640
11698,375,2024-08-01,2024-08-07,bug,closed,43,110,8640
11699,1109,2024-01-08,2024-01-10,billing,closed,13,73,2880
11700,1810,2024-10-28,2024-10-28,bug,closed,43,119,0
11701,90,2024-05-17,2024-05-19,feature_request,closed,40,19,2880
11702,1368,2024-10-09,2024-10-10,feature_request,closed,40,109,1440
11703,1640,2024-08-20,2024-08-27,usage_question,closed,50,86,10080
11704,399,2024-12-17,2024-12-20,bug,closed,24,135,4320
11705,1420,2023-08-31,2023-08-31,usage_question,closed,47,235,0
11706,870,2024-08-22,2024-08-25,bug,closed,6,60,4320
11707,1613,2024-01-16,2024-01-18,bug,closed,36,157,2880
11708,735,2024-11-19,2024-11-26,bug,closed,3,65,10080
11709,1315,2024-08-09,2024-08-16,bug,closed,30,28,10080
11710,520,2024-11-27,2024-12-01,feature_request,closed,30,190,5760
11711,1925,2024-11-21,2024-11-21,bug,closed,20,199,0
11712,1190,2024-04-30,2024-05-01,other,closed,2,233,1440
11713,1688,2024-05-27,2024-06-02,usage_question,closed,42,152,8640
11714,40,2023-05-30,2023-05-30,usage_question,closed,9,220,0
11715,1045,2023-10-26,2023-10-27,usage_question,closed,14,95,1440
11716,477,2024-11-18,2024-11-18,usage_question,closed,35,150,0
11717,149,2024-03-15,2024-03-15,usage_question,closed,1,106,0
11718,543,2024-06-29,2024-06-29,feature_request,closed,27,228,0
11719,830,2024-03-13,2024-03-18,bug,closed,27,141,7200
11720,167,2024-08-05,2024-08-05,usage_question,closed,50,158,0
11721,227,2023-12-26,2023-12-29,usage_question,closed,46,156,4320
11722,1439,2024-07-07,2024-07-07,other,closed,40,215,0
11723,1816,2024-11-07,2024-11-11,bug,closed,3,115,5760
11724,1492,2024-08-04,2024-08-04,other,closed,39,167,0
11725,1469,2024-11-25,2024-11-25,feature_request,closed,50,198,0
11726,1721,2023-11-12,2023-11-12,usage_question,closed,36,137,0
11727,1508,2024-01-02,2024-01-02,bug,closed,29,74,0
11728,89,2024-03-21,2024-03-25,feature_request,closed,16,47,5760
11729,1261,2024-12-06,2024-12-06,feature_request,closed,26,238,0
11730,179,2023-12-27,2023-12-27,billing,closed,32,72,0
11731,731,2024-03-08,2024-03-08,usage_question,closed,36,16,0
11732,818,2024-08-03,2024-08-10,bug,closed,35,118,10080
11733,877,2024-01-25,2024-02-01,usage_question,closed,31,136,10080
11734,1901,2024-06-05,2024-06-07,feature_request,closed,40,224,2880
11735,1696,2024-04-26,2024-05-03,usage_question,closed,25,47,10080
11736,1343,2024-05-07,2024-05-07,feature_request,closed,25,61,0
11737,473,2024-06-04,2024-06-05,bug,closed,37,161,1440
11738,1287,2023-10-27,2023-11-01,bug,closed,50,90,7200
11739,652,2024-07-06,2024-07-06,other,closed,8,226,0
11740,1623,2024-12-26,2024-12-26,bug,closed,49,227,0
11741,278,2024-11-16,2024-11-20,usage_question,closed,36,110,5760
11742,1760,2024-09-27,2024-10-02,usage_question,closed,37,134,7200
11743,608,2024-11-01,2024-11-05,usage_question,closed,7,166,5760
11744,940,2024-01-03,2024-01-05,bug,closed,27,47,2880
11745,847,2023-10-02,2023-10-07,other,closed,8,185,7200
11746,507,2024-04-16,2024-04-19,usage_question,closed,38,92,4320
11747,1814,2023-09-25,2023-09-26,bug,closed,42,41,1440
11748,494,2024-10-26,2024-10-26,feature_request,closed,26,220,0
11749,87,2024-01-10,2024-01-13,usage_question,closed,11,208,4320
11750,1096,2024-03-10,2024-03-10,feature_request,closed,9,88,0
11751,1329,2024-02-18,2024-02-18,billing,closed,15,141,0
11752,1429,2023-10-24,2023-10-27,bug,closed,12,34,4320
11753,1103,2024-04-09,2024-04-09,billing,closed,32,76,0
11754,765,2024-03-25,2024-03-29,feature_request,closed,47,39,5760
11755,1228,2023-11-06,2023-11-06,usage_question,closed,33,197,0
11756,1194,2024-06-11,2024-06-11,usage_question,closed,4,103,0
11757,1679,2024-11-17,2024-11-24,bug,closed,13,178,10080
11758,1687,2024-08-09,2024-08-09,usage_question,closed,46,51,0
11759,1650,2024-12-26,2024-12-26,bug,closed,5,56,0
11760,946,2024-02-04,2024-02-05,usage_question,closed,16,111,1440
11761,1436,2023-11-28,2023-11-28,usage_question,closed,2,42,0
11762,1906,2024-08-01,2024-08-01,usage_question,closed,31,234,0
11763,231,2024-08-06,2024-08-13,feature_request,closed,38,194,10080
11764,424,2024-11-28,2024-11-28,usage_question,closed,1,72,0
11765,404,2024-04-04,2024-04-04,bug,closed,8,34,0
11766,297,2024-08-15,2024-08-15,usage_question,closed,48,121,0
11767,1391,2024-09-17,2024-09-24,bug,closed,20,225,10080
11768,820,2024-11-23,2024-11-23,feature_request,closed,11,26,0
11769,1020,2024-11-05,2024-11-11,usage_question,closed,45,95,8640
11770,1333,2024-04-02,2024-04-02,billing,closed,12,19,0
11771,609,2023-11-22,2023-11-22,other,closed,26,178,0
11772,650,2024-09-25,2024-09-25,usage_question,closed,6,68,0
11773,1705,2023-10-09,2023-10-09,usage_question,closed,14,116,0
11774,1794,2024-05-27,2024-05-27,usage_question,closed,2,116,0
11775,1600,2024-06-24,2024-06-25,usage_question,closed,16,224,1440
11776,1128,2024-08-05,2024-08-12,bug,closed,49,58,10080
11777,346,2023-12-28,2024-01-02,other,closed,50,160,7200
11778,1401,2024-10-29,2024-11-03,feature_request,closed,43,106,7200
11779,673,2024-11-13,2024-11-13,other,closed,25,37,0
11780,1504,2024-09-07,2024-09-12,feature_request,closed,9,33,7200
11781,1797,2024-06-24,2024-06-30,usage_question,closed,37,89,8640
11782,1446,2023-12-26,2024-01-01,bug,closed,17,184,8640
11783,488,2024-07-05,2024-07-05,feature_request,closed,10,61,0
11784,1676,2024-02-28,2024-02-28,bug,closed,36,193,0
11785,1611,2024-05-12,2024-05-12,bug,closed,12,43,0
11786,967,2024-08-01,2024-08-04,feature_request,closed,3,235,4320
11787,648,2024-07-24,2024-07-26,usage_question,closed,30,48,2880
11788,279,2024-09-05,2024-09-11,bug,closed,16,90,8640
11789,628,2024-12-16,2024-12-16,usage_question,closed,12,180,0
11790,686,2024-11-22,2024-11-29,usage_question,closed,42,165,10080
11791,906,2024-06-06,2024-06-06,usage_question,closed,4,43,0
11792,1586,2024-11-02,2024-11-02,feature_request,closed,10,20,0
11793,1664,2024-06-14,2024-06-18,feature_request,closed,4,68,5760
11794,550,2024-01-24,2024-01-24,billing,closed,38,207,0
11795,1275,2024-06-12,2024-06-12,billing,closed,15,55,0
11796,601,2024-04-22,2024-04-22,other,closed,13,107,0
11797,1814,2024-03-23,2024-03-29,usage_question,closed,36,185,8640
11798,753,2024-01-28,2024-02-03,bug,closed,22,163,8640
11799,1953,2024-10-07,2024-10-07,usage_question,closed,34,114,0
11800,121,2023-12-15,2023-12-15,usage_question,closed,48,135,0
11801,136,2024-05-05,2024-05-09,feature_request,closed,38,63,5760
11802,1186,2024-08-28,2024-08-28,usage_question,closed,46,90,0
11803,1120,2023-07-29,2023-08-01,other,closed,7,21,4320
11804,1751,2024-06-21,2024-06-23,bug,closed,35,138,2880
11805,1037,2024-10-10,2024-10-10,billing,closed,35,239,0
11806,726,2024-08-14,2024-08-14,bug,closed,44,88,0
11807,191,2024-10-13,2024-10-13,usage_question,closed,34,67,0
11808,317,2024-10-08,2024-10-08,usage_question,closed,12,236,0
11809,1483,2024-06-16,2024-06-16,other,closed,13,181,0
11810,1195,2024-05-03,2024-05-03,bug,closed,50,35,0
11811,462,2024-10-07,2024-10-07,bug,closed,10,183,0
11812,1173,2024-12-09,2024-12-11,feature_request,closed,32,158,2880
11813,146,2024-01-03,2024-01-03,usage_question,closed,22,232,0
11814,522,2024-01-25,2024-01-29,feature_request,closed,30,70,5760
11815,1700,2023-12-24,2023-12-27,bug,closed,46,159,4320
11816,1186,2024-06-23,2024-06-23,billing,closed,22,98,0
11817,1531,2024-05-14,2024-05-14,usage_question,closed,50,186,0
11818,1682,2024-12-20,2024-12-20,usage_question,closed,48,62,0
11819,1155,2024-02-11,2024-02-11,bug,closed,44,98,0
11820,1654,2024-02-20,2024-02-24,other,closed,20,105,5760
11821,1354,2024-07-24,2024-07-31,other,closed,18,190,10080
11822,1549,2024-02-20,2024-02-20,bug,closed,37,60,0
11823,861,2024-12-12,2024-12-14,feature_request,closed,25,181,2880
11824,1430,2024-10-23,2024-10-28,bug,closed,25,64,7200
11825,1019,2023-08-07,2023-08-14,bug,closed,31,104,10080
11826,1887,2024-08-31,2024-09-03,billing,closed,40,19,4320
11827,753,2024-03-06,2024-03-07,billing,closed,18,82,1440
11828,1492,2023-11-11,2023-11-16,usage_question,closed,13,164,7200
11829,475,2024-11-17,2024-11-20,usage_question,closed,35,210,4320
11830,1505,2024-11-08,2024-11-13,bug,closed,11,220,7200
11831,1335,2024-03-23,2024-03-29,usage_question,closed,35,52,8640
11832,1381,2024-04-19,2024-04-24,bug,closed,10,130,7200
11833,4,2024-05-22,2024-05-22,bug,closed,29,211,0
11834,1557,2023-10-18,2023-10-18,feature_request,closed,31,19,0
11835,11,2023-09-22,2023-09-22,billing,closed,2,152,0
11836,657,2024-06-09,2024-06-09,usage_question,closed,2,218,0
11837,90,2024-08-15,2024-08-17,usage_question,closed,17,193,2880
11838,765,2024-06-07,2024-06-07,bug,closed,9,101,0
11839,333,2024-12-18,2024-12-21,other,closed,3,15,4320
11840,940,2024-01-21,2024-01-21,other,closed,48,124,0
11841,1091,2024-04-11,2024-04-11,other,closed,17,127,0
11842,1741,2023-07-02,2023-07-07,other,closed,13,72,7200
11843,1056,2024-09-09,2024-09-09,usage_question,closed,27,158,0
11844,262,2024-11-06,2024-11-06,feature_request,closed,37,181,0
11845,1914,2024-08-21,2024-08-23,usage_question,closed,8,171,2880
11846,380,2023-10-10,2023-10-11,bug,closed,16,121,1440
11847,555,2024-03-29,2024-03-29,usage_question,closed,24,88,0
11848,933,2024-07-14,2024-07-15,billing,closed,21,189,1440
11849,904,2024-12-13,2024-12-13,other,closed,17,141,0
11850,754,2024-11-24,2024-11-24,usage_question,closed,29,68,0
11851,1321,2024-09-05,2024-09-06,bug,closed,14,130,1440
11852,346,2024-11-04,2024-11-04,other,closed,9,193,0
11853,141,2024-11-10,2024-11-12,usage_question,closed,32,114,2880
11854,266,2024-07-25,2024-07-26,billing,closed,25,97,1440
11855,953,2024-09-19,2024-09-23,usage_question,closed,9,48,5760
11856,1448,2024-06-16,2024-06-16,feature_request,closed,42,214,0
11857,1119,2024-01-09,2024-01-14,usage_question,closed,45,77,7200
11858,893,2023-07-10,2023-07-14,usage_question,closed,15,83,5760
11859,1290,2024-08-21,2024-08-21,usage_question,closed,25,46,0
11860,810,2024-11-28,2024-11-28,usage_question,closed,43,106,0
11861,691,2024-10-25,2024-10-25,other,closed,9,105,0
11862,1676,2024-04-26,2024-04-26,other,closed,38,231,0
11863,479,2024-08-20,2024-08-20,usage_question,closed,31,33,0
11864,1175,2024-10-27,2024-10-28,usage_question,closed,10,186,1440
11865,947,2024-01-01,2024-01-07,other,closed,42,37,8640
11866,1906,2024-11-26,2024-11-26,billing,closed,49,66,0
11867,158,2024-11-02,2024-11-02,usage_question,closed,50,178,0
11868,1581,2024-11-09,2024-11-09,usage_question,closed,12,19,0
11869,1805,2024-04-15,2024-04-15,bug,closed,42,157,0
11870,698,2024-12-27,2024-12-27,bug,closed,32,50,0
11871,32,2024-11-29,2024-11-29,feature_request,closed,34,41,0
11872,1090,2023-10-24,2023-10-24,usage_question,closed,4,56,0
11873,1505,2024-03-23,2024-03-30,usage_question,closed,13,187,10080
11874,1068,2024-09-13,2024-09-16,usage_question,closed,1,72,4320
11875,1861,2023-12-01,2023-12-08,bug,closed,12,141,10080
11876,63,2024-12-16,2024-12-16,billing,closed,44,147,0
11877,57,2024-04-16,2024-04-16,usage_question,closed,44,211,0
11878,1160,2024-08-17,2024-08-20,other,closed,19,172,4320
11879,839,2024-05-02,2024-05-07,bug,closed,45,127,7200
11880,913,2023-12-02,2023-12-02,usage_question,closed,21,41,0
11881,126,2024-11-27,2024-11-30,feature_request,closed,24,193,4320
11882,1061,2023-12-22,2023-12-24,billing,closed,4,120,2880
11883,614,2023-12-01,2023-12-03,usage_question,closed,26,153,2880
11884,1288,2024-03-26,2024-03-30,bug,closed,21,174,5760
11885,1956,2024-02-16,2024-02-16,feature_request,closed,30,40,0
11886,1175,2024-02-08,2024-02-08,usage_question,closed,10,170,0
11887,1701,2024-05-20,2024-05-24,feature_request,closed,17,171,5760
11888,607,2024-05-30,2024-05-30,usage_question,closed,1,194,0
11889,647,2024-08-05,2024-08-05,bug,closed,24,226,0
11890,358,2024-10-09,2024-10-15,feature_request,closed,45,133,8640
11891,630,2024-07-10,2024-07-13,billing,closed,30,91,4320
11892,172,2024-10-15,2024-10-18,feature_request,closed,26,89,4320
11893,1200,2023-11-09,2023-11-13,bug,closed,2,167,5760
11894,1113,2024-07-04,2024-07-10,bug,closed,9,79,8640
11895,518,2024-08-03,2024-08-10,feature_request,closed,21,154,10080
11896,1653,2024-01-25,2024-01-25,usage_question,closed,24,80,0
11897,238,2023-12-24,2023-12-26,other,closed,40,154,2880
11898,201,2024-12-10,2024-12-12,feature_request,closed,29,100,2880
11899,516,2023-11-18,2023-11-23,usage_question,closed,1,63,7200
11900,629,2024-09-19,2024-09-22,billing,closed,35,153,4320
11901,692,2024-04-16,2024-04-19,usage_question,closed,27,187,4320
11902,1768,2024-11-28,2024-12-04,usage_question,closed,35,74,8640
11903,714,2024-10-12,2024-10-19,other,closed,50,213,10080
11904,696,2024-10-14,2024-10-14,bug,closed,35,124,0
11905,1354,2024-02-14,2024-02-17,billing,closed,42,56,4320
11906,1023,2024-12-26,2024-12-26,usage_question,closed,23,37,0
11907,1725,2024-03-16,2024-03-16,bug,closed,49,54,0
11908,900,2023-07-08,2023-07-08,bug,closed,23,237,0
11909,349,2024-06-05,2024-06-05,usage_question,closed,25,145,0
11910,406,2024-10-27,2024-11-01,bug,closed,19,88,7200
11911,106,2024-09-04,2024-09-04,bug,closed,10,146,0
11912,866,2024-04-13,2024-04-14,usage_question,closed,49,32,1440
11913,1171,2024-02-11,2024-02-11,bug,closed,33,59,0
11914,917,2024-06-29,2024-06-30,other,closed,26,141,1440
11915,409,2023-12-20,2023-12-21,feature_request,closed,15,195,1440
11916,590,2024-08-07,2024-08-14,feature_request,closed,20,70,10080
11917,1613,2024-05-15,2024-05-15,usage_question,closed,47,69,0
11918,1480,2024-07-13,2024-07-16,feature_request,closed,50,178,4320
11919,1116,2023-08-26,2023-08-27,bug,closed,35,95,1440
11920,1663,2024-09-03,2024-09-03,feature_request,closed,5,34,0
11921,10,2023-10-09,2023-10-16,bug,closed,30,124,10080
11922,164,2024-05-26,2024-05-26,bug,closed,42,170,0
11923,1889,2024-12-18,2024-12-18,other,closed,37,82,0
11924,581,2024-09-02,2024-09-05,feature_request,closed,18,86,4320
11925,637,2023-11-27,2023-11-27,usage_question,closed,6,54,0
11926,1021,2024-07-26,2024-08-02,usage_question,closed,35,206,10080
11927,966,2023-12-02,2023-12-07,usage_question,closed,24,153,7200
11928,1344,2024-09-21,2024-09-21,billing,closed,45,26,0
11929,1103,2024-09-10,2024-09-10,billing,closed,45,19,0
11930,729,2024-05-20,2024-05-21,billing,closed,19,174,1440
11931,163,2024-02-25,2024-02-25,usage_question,closed,16,55,0
11932,1361,2024-01-16,2024-01-23,usage_question,closed,43,65,10080
11933,718,2024-08-25,2024-08-31,other,closed,6,36,8640
11934,1152,2023-09-07,2023-09-07,bug,closed,23,43,0
11935,1346,2024-02-13,2024-02-17,feature_request,closed,20,74,5760
11936,676,2024-02-17,2024-02-23,usage_question,closed,37,66,8640
11937,584,2024-09-06,2024-09-06,bug,closed,29,231,0
11938,257,2023-11-30,2023-11-30,billing,closed,34,210,0
11939,1285,2024-09-11,2024-09-18,bug,closed,34,126,10080
11940,1064,2024-01-20,2024-01-24,usage_question,closed,3,74,5760
11941,1037,2023-09-26,2023-09-26,billing,closed,8,238,0
11942,1266,2024-09-01,2024-09-01,feature_request,closed,22,87,0
11943,1703,2024-01-13,2024-01-13,usage_question,closed,13,236,0
11944,186,2023-10-28,2023-10-30,bug,closed,34,239,2880
11945,505,2024-09-04,2024-09-05,bug,closed,15,36,1440
11946,1127,2024-03-11,2024-03-11,other,closed,25,148,0
11947,873,2024-01-19,2024-01-25,usage_question,closed,10,33,8640
11948,845,2024-08-05,2024-08-05,bug,closed,48,161,0
11949,1171,2024-07-09,2024-07-09,usage_question,closed,1,81,0
11950,1772,2023-07-29,2023-07-29,usage_question,closed,11,63,0
11951,1538,2024-06-17,2024-06-18,bug,closed,2,221,1440
11952,1769,2024-01-13,2024-01-13,bug,closed,22,51,0
11953,20,2023-05-19,2023-05-23,bug,closed,44,70,5760
11954,1014,2024-09-01,2024-09-06,usage_question,closed,12,161,7200
11955,467,2024-08-01,2024-08-03,bug,closed,27,179,2880
11956,1622,2024-11-17,2024-11-20,bug,closed,46,236,4320
11957,488,2024-09-06,2024-09-06,bug,closed,39,58,0
11958,1078,2024-06-12,2024-06-19,usage_question,closed,10,139,10080
11959,1655,2024-05-03,2024-05-05,bug,closed,43,116,2880
11960,16,2024-12-21,2024-12-21,usage_question,closed,2,100,0
11961,752,2024-12-27,2024-12-27,billing,closed,48,72,0
11962,198,2024-11-15,2024-11-22,bug,closed,6,158,10080
11963,326,2024-05-03,2024-05-05,billing,closed,30,155,2880
11964,198,2024-11-22,2024-11-22,usage_question,closed,25,92,0
11965,204,2024-06-29,2024-07-02,bug,closed,2,92,4320
11966,1446,2024-06-16,2024-06-16,usage_question,closed,40,53,0
11967,14,2024-06-06,2024-06-06,other,closed,38,193,0
11968,895,2024-03-01,2024-03-03,usage_question,closed,50,124,2880
11969,871,2024-12-18,2024-12-21,bug,closed,8,78,4320
11970,1955,2024-05-07,2024-05-07,bug,closed,21,224,0
11971,1234,2024-12-17,2024-12-20,bug,closed,27,149,4320
11972,1525,2024-12-29,2025-01-03,feature_request,open,26,46,7200
11973,1356,2023-05-27,2023-05-27,usage_question,closed,42,159,0
11974,995,2024-02-03,2024-02-10,other,closed,18,57,10080
11975,1019,2024-04-03,2024-04-10,other,closed,26,54,10080
11976,995,2024-06-21,2024-06-21,other,closed,27,211,0
11977,685,2024-07-11,2024-07-11,other,closed,34,223,0
11978,1434,2024-12-04,2024-12-04,feature_request,closed,13,34,0
11979,971,2024-06-14,2024-06-14,feature_request,closed,50,60,0
11980,1910,2024-11-02,2024-11-09,usage_question,closed,31,179,10080
11981,1439,2024-06-19,2024-06-19,usage_question,closed,46,95,0
11982,303,2024-06-20,2024-06-20,bug,closed,6,210,0
11983,1297,2024-03-22,2024-03-28,feature_request,closed,14,85,8640
11984,719,2023-12-19,2023-12-19,usage_question,closed,32,205,0
11985,661,2024-04-19,2024-04-24,feature_request,closed,40,146,7200
11986,1636,2024-04-29,2024-04-29,usage_question,closed,33,131,0
11987,1005,2024-08-06,2024-08-13,usage_question,closed,43,229,10080
11988,839,2024-11-15,2024-11-15,bug,closed,40,98,0
11989,426,2024-09-03,2024-09-03,usage_question,closed,5,195,0
11990,1215,2024-11-22,2024-11-26,feature_request,closed,32,157,5760
11991,1229,2023-12-25,2023-12-31,bug,closed,13,32,8640
11992,10,2024-07-14,2024-07-15,billing,closed,22,203,1440
11993,91,2024-02-28,2024-02-28,bug,closed,39,110,0
