opportunity_id,account_id,contact_id,sales_rep_id,created_at,amount,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason
2830,1388,4175,3,2024-12-30,29373,5,Closed,Commit,2024-11-07,lost,2025-02-06,feature_gap
2831,2975,4177,8,2024-10-18,264650,5,Closed,Omit,2020-01-01,lost,2024-11-25,no_decision
2838,350,4192,14,2024-12-30,61028,3,Proposal,Commit,2024-12-30,open,,
2839,350,4192,14,2024-12-30,41804,5,Closed,Omit,2024-12-15,won,2025-01-14,
2840,1574,4195,37,2024-12-30,22588,5,Closed,Best Case,2020-01-01,won,2025-04-03,
2849,2188,4207,3,2024-12-30,9039,5,Closed,Commit,2024-11-23,won,2025-01-06,
2850,3802,4209,30,2024-10-03,24317,3,Proposal,Best Case,2024-12-30,open,,
2851,1179,4210,47,2024-12-30,9596,5,Closed,Best Case,2024-12-30,won,2025-04-06,
2855,2273,4216,29,2024-12-30,6697,3,Proposal,Commit,2024-10-02,open,,
2856,930,4219,34,2024-12-30,25106,5,Closed,Omit,2024-12-30,won,2025-02-24,
2857,930,4220,34,2024-12-30,35805,5,Closed,Commit,2024-12-30,won,2025-02-27,
2863,3491,4236,42,2024-12-30,5299,2,Demo,Best Case,2024-12-30,open,,
2865,1399,,49,2024-12-30,17526,5,Closed,Best Case,2024-12-30,won,2025-04-12,
2866,1399,4242,49,2024-12-30,6421,2,Demo,Omit,2024-12-30,open,,
2867,1399,4242,49,2024-12-30,23113,5,Closed,Commit,2024-12-04,won,2025-02-19,
2879,1225,4259,35,2024-12-30,17713,5,Closed,Best Case,2024-12-30,won,2025-04-03,
2884,2832,4271,32,2024-12-30,52042,5,Closed,Omit,2024-12-30,won,2025-03-24,
2885,1352,4273,7,2024-11-06,12245,5,Closed,Commit,2024-12-30,won,2025-01-10,
2886,466,4277,31,2024-11-17,14639,5,Closed,Omit,2024-12-21,won,2025-02-20,
2887,466,4277,31,2024-11-17,23142,5,Closed,Commit,2024-12-30,lost,2025-01-04,no_decision
2890,1493,4281,18,2024-11-21,7773,5,Closed,Omit,2024-12-30,won,2024-12-17,
2895,222,4288,29,2024-12-30,14492,5,Closed,Omit,2024-10-28,won,2025-04-21,
2897,3318,4290,11,2024-12-30,27291,1,Discovery,Omit,2024-12-30,open,,
2898,3318,4291,11,2024-12-30,51814,5,Closed,Commit,2024-12-30,won,2025-02-22,
2909,3609,4306,34,2024-12-30,64269,1,Discovery,Best Case,2024-10-28,open,,
2910,3609,4307,34,2024-12-30,35847,3,Proposal,Best Case,2020-01-01,open,,
2911,3609,4307,34,2024-12-30,34230,5,Closed,Commit,2024-11-08,lost,2025-02-16,no_budget
2913,614,4310,7,2024-12-30,23471,5,Closed,Omit,2024-12-17,lost,2025-02-14,feature_gap
2914,614,4310,7,2024-12-30,9631,5,Closed,Omit,2024-12-30,lost,2025-04-13,feature_gap
2917,352,4315,10,2024-12-30,404604,5,Closed,Commit,2020-01-01,lost,2025-02-13,no_decision
2918,352,4315,10,2024-12-30,429317,2,Demo,Commit,2024-12-21,open,,
2919,352,4316,10,2024-12-30,131653,5,Closed,Best Case,2024-12-20,won,2025-02-01,
2920,352,4316,10,2024-12-30,191217,5,Closed,Omit,2024-12-30,won,2025-02-12,
2921,352,4316,10,2024-12-30,466220,5,Closed,Best Case,2020-01-01,lost,2025-04-26,feature_gap
2929,303,4328,8,2024-12-12,24539,5,Closed,Best Case,2024-10-14,won,2025-02-01,
2930,303,,8,2024-12-15,6615,5,Closed,Commit,2024-12-30,won,2025-03-07,
2955,1884,4360,1,2024-12-30,22148,5,Closed,Commit,2024-12-30,won,2025-03-24,
2969,989,4384,4,2024-12-30,42235,5,Closed,Best Case,2020-01-01,won,2025-04-17,
2998,2423,4428,4,2024-12-30,81071,5,Closed,Best Case,2024-12-30,won,2025-03-29,
2999,2423,4429,4,2024-12-30,25097,5,Closed,Omit,2024-11-23,won,2025-03-11,
3008,314,4445,3,2024-12-30,20918,5,Closed,Omit,2024-12-30,won,2025-04-04,
3009,600,4449,36,2024-12-30,24081,5,Closed,Commit,2024-10-23,won,2025-02-28,
3016,2693,4464,12,2024-12-30,8125,1,Discovery,Commit,2024-11-17,open,,
3017,2693,4465,12,2024-12-30,6735,4,Negotiation,Best Case,2024-12-30,open,,
3020,1154,4469,30,2024-10-29,37149,1,Discovery,Omit,2024-12-30,open,,
3021,1154,4470,30,2024-10-29,88729,2,Demo,Commit,2024-12-30,open,,
3050,1047,4534,6,2024-10-06,12804,2,Demo,Omit,2024-12-30,open,,
3052,905,4537,30,2024-12-30,19310,5,Closed,Best Case,2020-01-01,won,2025-02-21,
3053,905,4537,30,2024-12-30,6675,0,Qualification,Omit,2024-12-30,open,,
3054,905,4537,30,2024-12-30,8638,2,Demo,Omit,2020-01-01,open,,
3055,3673,4538,10,2024-12-30,7211,5,Closed,Commit,2024-12-30,lost,2025-02-22,timing
3056,3673,4538,10,2024-12-30,21673,5,Closed,Omit,2024-12-30,won,2025-03-31,
3065,1782,4549,19,2024-12-30,84734,5,Closed,Omit,2024-12-30,won,2025-03-06,
3067,481,4555,25,2024-12-30,17552,3,Proposal,Omit,2024-11-12,open,,
3068,1932,4556,14,2024-12-27,18810,5,Closed,Commit,2024-12-05,won,2025-02-07,
3069,1932,4556,14,2024-12-24,15687,2,Demo,Best Case,2024-12-30,open,,
3073,3565,4559,48,2024-12-30,51469,5,Closed,Commit,2024-12-30,lost,2025-02-24,timing
3074,3565,4559,48,2024-12-30,87534,5,Closed,Best Case,2024-12-30,won,2025-03-09,
3075,1385,,31,2024-11-26,16530,5,Closed,Commit,2024-12-06,won,2025-02-23,
3087,2622,4579,38,2024-12-30,20121,5,Closed,Omit,2020-01-01,won,2025-04-10,
3088,2622,4579,38,2024-12-30,17138,5,Closed,Omit,2024-10-08,won,2025-02-07,
3089,2622,4579,38,2024-12-30,7030,5,Closed,Omit,2024-11-29,lost,2025-02-24,timing
3090,2622,4580,38,2024-12-30,6907,2,Demo,Best Case,2024-12-13,open,,
3092,243,4585,39,2024-12-30,492981,5,Closed,Omit,2024-12-27,lost,2025-04-21,no_decision
3096,3580,4589,29,2024-12-24,19076,4,Negotiation,Best Case,2024-12-30,open,,
3099,557,4592,20,2024-12-30,14045,5,Closed,Omit,2024-12-30,won,2025-02-16,
3112,1992,4618,9,2024-12-30,12368,1,Discovery,Best Case,2024-12-20,open,,
3113,1992,,9,2024-12-30,15828,5,Closed,Commit,2024-12-30,won,2025-02-05,
3126,2713,4634,38,2024-12-30,34659,3,Proposal,Commit,2024-12-30,open,,
3129,292,4641,35,2024-12-30,57621,5,Closed,Omit,2020-01-01,won,2025-02-17,
3132,784,4645,7,2024-12-30,17410,5,Closed,Commit,2024-11-15,won,2025-03-03,
3133,784,4644,7,2024-12-30,14046,5,Closed,Commit,2024-12-30,won,2025-04-26,
3134,784,4643,7,2024-12-30,20388,5,Closed,Commit,2024-12-30,won,2025-03-05,
3142,1253,4663,33,2024-12-30,17153,5,Closed,Omit,2024-12-30,won,2025-04-10,
3143,1253,4664,33,2024-12-30,20131,5,Closed,Omit,2024-12-30,won,2025-04-12,
3148,2258,4676,1,2024-12-30,17729,5,Closed,Omit,2024-12-30,lost,2025-02-12,feature_gap
3153,3963,4680,21,2024-12-30,15120,2,Demo,Commit,2020-01-01,open,,
3154,3963,4680,21,2024-12-30,5999,1,Discovery,Commit,2024-12-30,open,,
3187,1662,4727,27,2024-12-30,29549,5,Closed,Omit,2024-12-14,won,2025-01-14,
3188,1662,4727,27,2024-12-30,76137,5,Closed,Commit,2024-11-20,won,2025-02-24,
3198,3593,4739,27,2024-12-30,18554,5,Closed,Best Case,2020-01-01,won,2025-03-30,
3199,3593,,27,2024-12-30,16698,5,Closed,Omit,2024-10-30,won,2025-02-03,
3200,3593,4739,27,2024-12-30,20037,5,Closed,Commit,2024-12-30,won,2025-04-09,
3206,2809,4754,39,2024-12-30,24491,5,Closed,Commit,2024-12-30,won,2025-02-02,
3209,2959,4764,42,2024-12-30,12857,1,Discovery,Commit,2024-10-03,open,,
3210,2959,4764,42,2024-12-30,21670,4,Negotiation,Omit,2024-12-30,open,,
3211,2959,4764,42,2024-12-30,16089,5,Closed,Omit,2020-01-01,won,2025-01-24,
3212,2959,4764,42,2024-12-30,21947,1,Discovery,Commit,2024-12-30,open,,
3214,1648,4768,47,2024-12-30,9471,5,Closed,Omit,2024-12-30,won,2025-02-25,
3218,3166,4775,36,2024-12-27,22664,3,Proposal,Omit,2024-12-30,open,,
3219,3166,4776,36,2024-12-27,22438,5,Closed,Commit,2024-12-30,won,2025-01-13,
3222,154,4780,20,2024-12-30,5761,5,Closed,Best Case,2024-12-25,won,2025-02-01,
3224,1531,4789,18,2024-12-30,97915,1,Discovery,Best Case,2024-10-28,open,,
3225,1531,4789,18,2024-12-30,48537,5,Closed,Best Case,2024-12-30,won,2025-01-16,
3229,3714,4799,39,2024-12-30,11933,1,Discovery,Best Case,2024-11-24,open,,
3230,3714,4801,39,2024-12-30,5134,5,Closed,Omit,2024-12-30,won,2025-01-10,
3231,3714,4799,39,2024-12-30,16537,3,Proposal,Best Case,2024-12-30,open,,
3236,3337,4804,2,2024-12-30,12637,5,Closed,Commit,2024-12-30,won,2025-03-08,
3237,3337,4804,2,2024-12-30,8821,2,Demo,Best Case,2024-12-30,open,,
3244,3989,4815,18,2024-12-30,6924,5,Closed,Best Case,2024-12-30,won,2025-01-21,
3254,3471,4832,50,2024-12-30,12057,3,Proposal,Best Case,2024-12-30,open,,
3255,3471,4834,50,2024-12-30,12586,5,Closed,Omit,2020-01-01,lost,2025-02-06,feature_gap
3262,1277,4847,32,2024-12-30,7663,2,Demo,Commit,2020-01-01,open,,
3263,1277,4847,32,2024-12-30,9733,2,Demo,Best Case,2024-12-21,open,,
3264,1277,4847,32,2024-12-30,16727,4,Negotiation,Omit,2024-12-30,open,,
3270,3729,4857,38,2024-12-30,68136,3,Proposal,Best Case,2024-12-30,open,,
3271,3729,4856,38,2024-12-30,66604,5,Closed,Best Case,2024-12-06,won,2025-03-30,
3272,3729,4857,38,2024-12-30,67599,5,Closed,Commit,2024-12-30,won,2025-01-29,
3273,3729,,38,2024-12-30,29930,5,Closed,Omit,2024-12-30,won,2025-01-31,
3280,3498,4864,24,2024-11-09,10244,5,Closed,Commit,2024-12-30,won,2024-12-07,
3285,1571,4875,46,2024-12-30,23907,5,Closed,Best Case,2024-12-30,won,2025-01-19,
3286,454,4880,3,2024-12-30,96224,5,Closed,Omit,2024-12-30,won,2025-04-27,
3287,454,4880,3,2024-12-30,41708,5,Closed,Omit,2024-12-30,won,2025-04-27,
3288,3505,4882,2,2024-12-30,7532,5,Closed,Commit,2024-12-30,lost,2025-04-04,no_budget
3295,2106,4894,24,2024-11-25,46304,5,Closed,Commit,2024-12-26,won,2024-12-11,
3296,2106,4893,24,2024-11-22,34890,5,Closed,Best Case,2024-12-30,lost,2025-03-03,no_budget
3300,1275,4902,26,2024-12-30,22047,2,Demo,Commit,2020-01-01,open,,
3306,2431,4910,45,2024-12-27,6063,5,Closed,Commit,2024-12-30,won,2025-03-05,
3307,2431,4911,45,2024-12-29,13425,3,Proposal,Commit,2024-12-08,open,,
3308,2431,4911,45,2024-12-25,5170,5,Closed,Commit,2024-12-09,lost,2025-03-16,no_decision
3309,2431,4911,45,2024-12-23,18568,5,Closed,Commit,2024-12-30,lost,2025-01-27,no_budget
3318,2546,4923,1,2024-12-30,15834,5,Closed,Best Case,2024-12-30,won,2025-03-30,
3320,3736,4926,6,2024-10-23,18729,1,Discovery,Commit,2024-12-30,open,,
3321,2427,4928,23,2024-12-30,14180,1,Discovery,Best Case,2020-01-01,open,,
3337,3640,4941,21,2024-12-22,6902,5,Closed,Best Case,2020-01-01,won,2025-03-30,
3342,488,4949,4,2024-12-30,13122,5,Closed,Best Case,2024-12-30,won,2025-04-24,
3343,488,4949,4,2024-12-30,15388,5,Closed,Omit,2024-12-30,lost,2025-02-26,feature_gap
3350,783,4960,48,2024-12-30,93367,1,Discovery,Commit,2024-12-30,open,,
3352,1185,4967,13,2024-12-30,72050,5,Closed,Omit,2024-10-14,won,2025-04-05,
3356,1560,4980,35,2024-12-30,19871,5,Closed,Best Case,2024-12-30,won,2025-03-25,
3357,2119,4981,36,2024-12-30,14851,5,Closed,Commit,2024-12-30,won,2025-01-05,
3365,240,4989,40,2024-12-30,7906,5,Closed,Commit,2024-12-30,lost,2025-01-31,no_decision
3366,240,4990,40,2024-12-30,19712,5,Closed,Omit,2024-12-30,lost,2025-03-27,no_budget
3375,3663,5013,17,2024-12-30,19939,5,Closed,Omit,2024-12-30,won,2025-04-10,
3377,3131,5016,29,2024-12-30,36056,1,Discovery,Omit,2024-12-30,open,,
3383,1025,5026,5,2024-12-30,5574,2,Demo,Best Case,2020-01-01,open,,
3384,1025,5026,5,2024-12-30,20629,5,Closed,Omit,2024-12-14,won,2025-03-21,
3398,1717,5047,16,2024-12-25,17869,5,Closed,Omit,2024-12-30,won,2025-04-03,
3399,3588,5050,11,2024-12-30,13310,5,Closed,Omit,2020-01-01,won,2025-02-10,
3400,3588,5050,11,2024-12-30,20000,5,Closed,Omit,2024-11-16,lost,2025-04-18,no_decision
3401,3588,5050,11,2024-12-30,5722,5,Closed,Commit,2024-12-30,won,2025-04-19,
3402,3588,5050,11,2024-12-30,11709,5,Closed,Omit,2024-12-30,won,2025-02-24,
3403,1392,5059,16,2024-12-30,20321,5,Closed,Best Case,2024-11-24,won,2025-04-10,
3404,3549,3027,13,2024-12-30,9100,5,Closed,Commit,2024-11-03,won,2025-03-12,
3407,1687,5064,35,2024-10-10,5534,4,Negotiation,Commit,2024-12-30,open,,
3415,625,5073,12,2024-12-30,11260,5,Closed,Best Case,2024-12-30,won,2025-04-11,
3420,147,5082,7,2024-12-30,65226,5,Closed,Best Case,2024-10-31,won,2025-03-06,
3421,147,5084,7,2024-12-30,58789,3,Proposal,Omit,2020-01-01,open,,
3446,3696,5135,10,2024-12-30,22534,5,Closed,Best Case,2024-12-25,lost,2025-03-21,feature_gap
3469,875,5172,8,2024-12-30,10320,5,Closed,Best Case,2024-10-15,won,2025-04-28,
3470,875,5172,8,2024-12-30,17984,5,Closed,Omit,2024-10-27,won,2025-02-03,
3472,2576,5178,35,2024-12-30,13848,5,Closed,Omit,2024-12-30,won,2025-02-04,
3475,1561,5182,47,2024-12-30,64129,5,Closed,Omit,2024-11-09,lost,2025-03-30,feature_gap
3476,3683,5183,17,2024-12-30,18365,5,Closed,Commit,2024-12-30,won,2025-01-27,
3481,1304,5196,11,2024-10-03,16467,5,Closed,Best Case,2024-12-30,won,2024-10-15,
3484,2692,5205,15,2024-12-01,18063,5,Closed,Best Case,2024-12-30,won,2025-03-08,
3488,2467,5217,9,2024-12-30,8020,5,Closed,Commit,2024-12-30,lost,2025-04-16,no_budget
3489,2467,5218,9,2024-12-30,23149,3,Proposal,Omit,2024-11-03,open,,
3492,2515,5224,21,2024-12-30,7927,5,Closed,Best Case,2024-12-30,lost,2025-02-20,no_decision
3493,2515,5224,21,2024-12-30,22656,5,Closed,Best Case,2020-01-01,lost,2025-04-18,timing
3494,2381,5231,24,2024-11-23,9453,5,Closed,Best Case,2024-12-30,won,2025-01-04,
3495,2381,,24,2024-11-27,9222,5,Closed,Best Case,2024-12-30,won,2025-01-26,
3496,2381,5231,24,2024-11-22,21791,3,Proposal,Best Case,2024-11-22,open,,
3497,2381,5230,24,2024-11-21,24403,5,Closed,Best Case,2024-10-27,won,2024-11-27,
3500,1261,5241,31,2024-12-30,98816,1,Discovery,Best Case,2024-12-30,open,,
3501,1261,5241,31,2024-12-30,86349,2,Demo,Commit,2024-11-28,open,,
3502,1261,5241,31,2024-12-30,35781,2,Demo,Best Case,2024-10-15,open,,
3503,1261,5241,31,2024-12-30,96964,5,Closed,Commit,2020-01-01,won,2025-04-08,
3510,3829,5249,13,2024-10-22,12810,5,Closed,Commit,2024-12-30,won,2024-11-15,
3511,3829,5250,13,2024-10-24,11693,5,Closed,Commit,2020-01-01,lost,2024-12-16,no_decision
3513,2477,5258,14,2024-10-07,98665,5,Closed,Omit,2024-12-07,won,2025-01-09,
3514,2477,5257,14,2024-10-03,49736,5,Closed,Omit,2024-12-30,won,2024-11-20,
3518,1252,5266,21,2024-12-30,59563,5,Closed,Omit,2024-12-30,won,2025-02-17,
3519,1252,5266,21,2024-12-30,88122,5,Closed,Best Case,2024-12-10,lost,2025-03-02,no_budget
3520,1252,5266,21,2024-12-30,79743,5,Closed,Commit,2024-10-11,won,2025-03-04,
3521,935,5267,30,2024-12-30,46960,5,Closed,Best Case,2024-12-30,won,2025-03-28,
3522,935,5267,30,2024-12-30,75370,2,Demo,Best Case,2024-12-30,open,,
3523,3999,5269,32,2024-12-30,28632,5,Closed,Commit,2024-12-30,won,2025-03-07,
3524,3999,5269,32,2024-12-30,73138,5,Closed,Omit,2024-12-30,won,2025-01-28,
3532,3897,5280,24,2024-12-30,9012,5,Closed,Commit,2024-12-30,won,2025-04-06,
3533,3897,5279,24,2024-12-30,21087,5,Closed,Commit,2024-10-21,won,2025-03-08,
3536,2721,5284,49,2024-12-30,18222,5,Closed,Best Case,2024-12-10,won,2025-01-13,
3537,2721,5284,49,2024-12-30,18990,5,Closed,Commit,2024-12-20,won,2025-03-21,
3538,749,5291,39,2024-12-30,13596,5,Closed,Omit,2024-10-07,lost,2025-02-07,no_budget
3539,749,5289,39,2024-12-30,11310,4,Negotiation,Best Case,2024-12-30,open,,
3542,2168,5296,23,2024-12-30,7814,2,Demo,Best Case,2024-12-30,open,,
3547,2274,5304,27,2024-12-30,73034,5,Closed,Best Case,2024-10-08,lost,2025-03-22,no_budget
3560,1794,5326,27,2024-12-30,23388,2,Demo,Commit,2020-01-01,open,,
3561,1794,5326,27,2024-12-30,14538,1,Discovery,Best Case,2024-12-30,open,,
3562,1612,5330,16,2024-12-30,53501,1,Discovery,Omit,2024-12-30,open,,
3570,2991,5351,13,2024-12-25,5179,5,Closed,Best Case,2024-10-28,won,2025-02-15,
3583,108,5371,15,2024-12-30,23546,5,Closed,Omit,2024-11-06,won,2025-03-24,
3584,108,5371,15,2024-12-30,10629,5,Closed,Commit,2024-12-25,won,2025-03-12,
3594,2351,5383,12,2024-12-30,12489,5,Closed,Commit,2024-12-30,won,2025-01-15,
3597,2062,5391,3,2024-12-30,19210,5,Closed,Omit,2020-01-01,won,2025-01-18,
3598,2062,5391,3,2024-12-26,11196,5,Closed,Commit,2024-12-30,won,2025-02-12,
3600,2623,5394,8,2024-10-04,11458,5,Closed,Commit,2020-01-01,won,2024-11-02,
3607,2738,5412,26,2024-11-07,6719,2,Demo,Omit,2024-12-30,open,,
3625,2657,5441,38,2024-12-30,16734,3,Proposal,Best Case,2024-12-30,open,,
3627,349,5445,19,2024-12-30,23092,5,Closed,Omit,2020-01-01,lost,2025-01-20,no_budget
3632,2190,5457,26,2024-12-30,79522,5,Closed,Best Case,2024-12-30,won,2025-04-08,
3633,322,5458,47,2024-12-30,299691,5,Closed,Commit,2024-12-03,won,2025-04-02,
3634,322,5458,47,2024-12-30,280497,1,Discovery,Best Case,2024-12-30,open,,
3642,2153,5471,49,2024-11-08,8900,5,Closed,Commit,2024-12-30,lost,2024-12-20,feature_gap
3647,3204,5480,10,2024-12-30,78474,5,Closed,Best Case,2024-12-30,won,2025-01-12,
3648,3204,5480,10,2024-12-30,94823,5,Closed,Best Case,2024-12-30,won,2025-01-24,
3667,3024,5500,23,2024-12-30,19424,5,Closed,Commit,2020-01-01,lost,2025-03-27,feature_gap
3668,3024,5500,23,2024-12-30,13400,5,Closed,Omit,2024-12-30,lost,2025-01-05,feature_gap
3669,3024,5501,23,2024-12-30,21445,5,Closed,Best Case,2024-12-30,won,2025-02-11,
3670,3024,5499,23,2024-12-30,23432,5,Closed,Best Case,2024-12-23,lost,2025-01-06,feature_gap
3678,294,5523,13,2024-12-18,15490,2,Demo,Best Case,2024-12-30,open,,
3683,3803,5530,45,2024-12-30,13940,1,Discovery,Commit,2024-12-30,open,,
3695,231,5549,27,2024-11-23,41415,5,Closed,Best Case,2020-01-01,won,2025-03-02,
3696,579,5550,20,2024-12-30,19959,5,Closed,Best Case,2024-12-17,won,2025-01-21,
3697,579,5551,20,2024-12-30,7725,5,Closed,Commit,2024-12-30,lost,2025-04-27,timing
3700,1374,3336,40,2024-10-23,7616,5,Closed,Commit,2024-11-05,won,2025-01-03,
3701,1374,5675,40,2024-10-26,22760,5,Closed,Best Case,2020-01-01,won,2025-01-23,
3719,2244,5588,5,2024-12-30,81251,5,Closed,Omit,2024-12-30,lost,2025-01-19,feature_gap
3722,3975,5594,38,2024-12-30,12808,5,Closed,Best Case,2020-01-01,lost,2025-01-24,timing
3723,3975,5593,38,2024-12-30,15423,5,Closed,Omit,2024-12-02,won,2025-03-31,
3724,3975,5593,38,2024-12-30,17887,2,Demo,Omit,2024-12-30,open,,
3725,3975,5594,38,2024-12-30,19862,5,Closed,Commit,2024-12-30,won,2025-01-29,
3726,2087,5595,19,2024-12-30,22080,5,Closed,Commit,2024-12-30,won,2025-02-08,
3734,819,5610,34,2024-12-30,13707,5,Closed,Best Case,2024-10-29,won,2025-03-24,
3735,819,5610,34,2024-12-30,7156,5,Closed,Best Case,2024-12-30,lost,2025-03-31,timing
3739,2152,5620,15,2024-10-01,11054,5,Closed,Commit,2024-12-30,won,2024-11-23,
3741,2152,5621,15,2024-10-05,5668,5,Closed,Omit,2024-12-01,lost,2024-10-11,feature_gap
3743,3226,5624,25,2024-11-24,16183,5,Closed,Best Case,2024-11-14,won,2025-02-10,
3749,2412,5633,44,2024-12-30,99663,5,Closed,Omit,2024-10-04,won,2025-01-14,
3750,2412,5633,44,2024-12-30,36233,5,Closed,Commit,2020-01-01,won,2025-01-23,
3762,1766,5650,26,2024-12-30,22642,1,Discovery,Best Case,2020-01-01,open,,
3763,1766,5650,26,2024-12-30,23758,1,Discovery,Best Case,2020-01-01,open,,
3773,540,5662,29,2024-12-30,24843,5,Closed,Best Case,2024-10-30,lost,2025-04-03,no_decision
3774,540,5662,29,2024-12-30,17611,5,Closed,Best Case,2024-12-28,won,2025-03-29,
3777,3482,5670,36,2024-12-30,378486,2,Demo,Best Case,2024-12-30,open,,
3778,3482,5670,36,2024-12-30,375799,5,Closed,Commit,2024-12-30,lost,2025-03-14,no_budget
3779,3482,5670,36,2024-12-30,222414,5,Closed,Omit,2024-10-23,won,2025-02-07,
3780,3295,5676,32,2024-12-30,22675,1,Discovery,Best Case,2020-01-01,open,,
3795,1332,5696,13,2024-12-30,13245,5,Closed,Best Case,2024-12-30,won,2025-01-05,
3811,550,5714,37,2024-10-05,12518,4,Negotiation,Omit,2024-12-30,open,,
3812,1833,5718,22,2024-11-12,8439,5,Closed,Commit,2024-12-20,won,2025-02-15,
3817,1203,5729,5,2024-10-03,22315,2,Demo,Best Case,2024-12-30,open,,
3818,478,5731,47,2024-12-30,10336,5,Closed,Commit,2024-12-30,won,2025-02-05,
3819,886,5732,34,2024-12-30,314422,1,Discovery,Best Case,2024-12-08,open,,
3820,886,5732,34,2024-12-30,362333,5,Closed,Omit,2024-12-30,won,2025-02-02,
3837,355,5768,1,2024-12-30,35166,5,Closed,Best Case,2024-11-21,won,2025-04-18,
3838,355,5766,1,2024-12-30,26839,5,Closed,Best Case,2024-12-30,won,2025-02-18,
3839,355,5766,1,2024-12-30,42625,5,Closed,Commit,2020-01-01,won,2025-02-16,
3850,3415,5780,32,2024-12-30,70364,3,Proposal,Commit,2024-10-05,open,,
3851,3415,5780,32,2024-12-30,46832,2,Demo,Best Case,2024-12-08,open,,
3852,3415,5780,32,2024-12-30,96227,4,Negotiation,Omit,2024-12-30,open,,
3861,2191,5795,48,2024-12-30,70424,5,Closed,Best Case,2024-10-26,won,2025-01-22,
3862,2191,5793,48,2024-12-30,56367,5,Closed,Commit,2024-11-23,won,2025-01-19,
3863,2191,5795,48,2024-12-30,95775,5,Closed,Commit,2024-12-30,won,2025-04-12,
3872,598,5807,31,2024-12-30,16669,5,Closed,Best Case,2024-12-08,won,2025-02-15,
3873,598,5806,31,2024-12-30,14191,5,Closed,Best Case,2024-12-30,won,2025-03-19,
3877,2210,5817,36,2024-12-30,97451,2,Demo,Omit,2024-12-30,open,,
3878,2210,5818,36,2024-12-30,60884,5,Closed,Omit,2024-12-27,lost,2025-01-05,feature_gap
3879,208,5819,2,2024-12-11,61878,5,Closed,Best Case,2024-12-30,lost,2025-01-07,timing
3880,208,5819,2,2024-12-08,93272,5,Closed,Commit,2024-12-30,lost,2025-03-01,timing
3881,208,5820,2,2024-12-14,88157,5,Closed,Commit,2020-01-01,lost,2025-03-05,no_decision
3882,208,5819,2,2024-12-14,96010,2,Demo,Best Case,2024-12-30,open,,
3887,3618,5826,16,2024-12-22,69939,5,Closed,Omit,2024-12-30,lost,2025-03-12,timing
3894,843,5839,31,2024-12-30,21180,5,Closed,Commit,2024-12-30,won,2025-02-17,
3899,165,5848,18,2024-10-31,10059,5,Closed,Commit,2024-11-17,won,2025-01-30,
3900,104,5851,31,2024-12-30,21969,5,Closed,Commit,2024-12-30,lost,2025-02-20,timing
3907,3237,5871,8,2024-12-30,14752,5,Closed,Best Case,2024-12-30,won,2025-03-27,
3908,3237,5870,8,2024-12-30,15294,3,Proposal,Best Case,2024-12-30,open,,
3909,3237,5871,8,2024-12-30,23666,5,Closed,Omit,2024-12-30,won,2025-03-02,
3910,3237,5871,8,2024-12-30,6368,5,Closed,Commit,2024-10-05,won,2025-02-22,
3911,3237,5870,8,2024-12-30,7542,5,Closed,Commit,2024-12-30,won,2025-02-24,
3912,3237,5871,8,2024-12-30,5931,5,Closed,Commit,2024-12-16,lost,2025-03-25,no_budget
3913,3237,5872,8,2024-12-30,15083,5,Closed,Commit,2024-12-30,won,2025-04-23,
3921,3308,5887,50,2024-12-30,98104,3,Proposal,Omit,2024-12-30,open,,
3922,3308,5887,50,2024-12-30,50454,5,Closed,Omit,2024-12-15,won,2025-01-14,
3923,3308,5887,50,2024-12-30,33963,5,Closed,Omit,2024-12-30,lost,2025-04-18,feature_gap
3924,2950,5888,40,2024-11-14,81509,5,Closed,Omit,2024-12-30,won,2025-02-20,
3925,2950,5889,40,2024-11-21,98172,2,Demo,Commit,2024-12-30,open,,
3928,433,5894,2,2024-12-29,13437,0,Qualification,Commit,2024-12-30,open,,
3929,433,5894,2,2024-12-21,15705,5,Closed,Omit,2024-12-30,won,2025-01-09,
3930,433,5894,2,2024-12-30,10146,5,Closed,Commit,2024-12-12,lost,2025-03-04,no_decision
3931,1336,5896,39,2024-12-30,50567,5,Closed,Commit,2024-12-30,lost,2025-04-17,no_decision
3936,1949,5904,4,2024-12-30,14387,5,Closed,Best Case,2024-12-30,lost,2025-03-03,feature_gap
3937,1949,5904,4,2024-12-30,13634,5,Closed,Commit,2024-12-30,won,2025-03-07,
3938,1949,5904,4,2024-12-30,6088,5,Closed,Best Case,2024-12-30,won,2025-01-25,
3948,1211,5920,44,2024-12-25,7881,4,Negotiation,Omit,2024-12-30,open,,
3955,3046,5931,12,2024-12-30,22295,5,Closed,Commit,2024-12-30,won,2025-01-26,
3956,3046,5931,12,2024-12-30,11454,4,Negotiation,Omit,2024-12-30,open,,
3957,3707,5937,47,2024-12-30,22100,5,Closed,Best Case,2020-01-01,won,2025-02-08,
