nps_id,customer_id,date,score,notes,survey_channel
2694,631,2024-10-19,8.6,Nothing avoid wonder data us end.,email
2695,1436,2024-10-05,7.7,Personal guess member exist.,in_app
2696,1081,2024-12-03,10.0,Service vote well seven.,email
2697,707,2024-10-12,6.4,Loss meeting yes water.,email
2698,186,2024-11-15,10.0,Certainly wide evening sometimes member recognize.,email
2699,441,2024-12-20,6.4,Conference write happy action new must central.,phone
2700,759,2024-12-09,10.0,Institution low down realize.,in_app
2701,1431,2024-10-23,7.0,Begin produce which others special blood.,email
2702,1904,2024-11-27,7.9,Similar thing reach want main.,in_app
2703,438,2024-12-12,6.5,Couple security left raise.,email
2704,774,2024-12-18,8.9,Why assume prevent investment.,phone
2705,1910,2024-10-21,9.8,Assume attention entire born leave our.,in_app
2706,25,2024-12-22,6.4,Seek somebody us medical.,email
2707,766,2024-11-15,7.5,Actually meet rise try would animal usually.,in_app
2708,1103,2024-12-28,8.7,Turn since thing require range policy provide.,phone
2709,1186,2024-11-15,6.7,Already morning push call employee analysis.,phone
2710,1452,2024-10-03,7.6,Forget simply up read front personal sea.,in_app
2711,70,2024-10-20,8.7,Fly himself suddenly suffer administration decade make.,email
2712,1902,2024-10-17,6.2,Stage gun police note partner body have.,email
2713,669,2024-12-11,8.4,Bed its mean home happy.,in_app
2714,1255,2024-12-19,6.0,Important the although property least.,email
2715,1332,2024-11-21,7.7,Nice crime lay then of.,email
2716,1986,2024-12-04,8.6,Himself moment forward view.,email
2717,1583,2024-10-16,7.8,Ten hear answer back physical risk police.,email
2718,1601,2024-10-23,10.0,Yes social speak perhaps debate issue.,in_app
2719,451,2024-10-28,10.0,Authority see change season policy wonder different color.,email
2720,1377,2024-11-17,10.0,Sound she student key begin always.,email
2721,1866,2024-12-22,7.0,Suggest night church other consider.,email
2722,1663,2024-11-21,6.3,Share perhaps section thought well.,email
2723,713,2024-12-18,7.1,Energy draw debate effort final oil.,email
2724,1419,2024-12-30,9.6,Speech suffer record assume play.,email
2725,1061,2024-12-29,10.0,Study century wait model night director hope.,email
2726,530,2024-10-20,7.2,Road who skin although.,email
2727,1008,2024-11-01,6.9,Off successful indicate.,email
2728,1203,2024-12-11,8.9,Health unit next.,email
2729,1479,2024-10-22,4.2,Wonder explain good.,in_app
2730,544,2024-12-25,3.9,Space spring newspaper issue PM while upon.,email
2731,890,2024-12-23,8.7,Future environmental mention PM during part career.,email
2732,72,2024-10-11,10.0,Serious magazine kid body allow.,phone
2733,1454,2024-12-03,6.1,Tend hope nearly management fill case event speak.,in_app
2734,1536,2024-12-16,8.8,Behind type still tough by off.,email
2735,1543,2024-11-28,8.4,Close better realize its experience.,email
2736,1352,2024-10-17,7.8,East far chair imagine.,email
2737,1389,2024-12-01,8.5,But act assume can.,in_app
2738,1141,2024-12-04,7.6,Someone within ask perform gas serious.,email
2739,409,2024-10-29,6.8,Window assume interview life society structure end brother.,in_app
2740,1940,2024-11-26,6.0,Current improve fight guy pressure possible others security.,phone
2741,1084,2024-12-23,7.4,Economic follow course opportunity free this position.,phone
2742,1655,2024-12-25,7.2,Safe stuff too law goal consider relationship.,phone
2743,564,2024-11-15,8.4,Story improve ago country.,email
2744,287,2024-10-11,10.0,Certainly both wear it my result.,email
2745,31,2024-11-01,7.6,Goal feel your walk.,email
2746,1708,2024-12-22,7.1,Sport represent military officer already arm long.,in_app
2747,596,2024-11-20,5.7,Nothing seek ten six need walk debate.,email
2748,1124,2024-10-21,7.9,Bed participant four son.,email
2749,137,2024-12-28,7.2,Determine skill reality discover.,email
2750,46,2024-10-24,7.7,Shake discover here system fire have group.,email
2751,969,2024-10-28,9.6,Student central such single toward loss hand.,email
2752,1485,2024-11-02,8.8,I now real.,email
2753,1779,2024-10-05,9.2,Adult attention deal today pressure left.,email
2754,92,2024-12-07,5.9,Painting later bad figure.,email
2755,1977,2024-12-13,7.9,Base quite movement as.,email
2756,478,2024-10-10,4.6,Gun oil condition behavior everything entire.,in_app
2757,1177,2024-11-15,8.6,Indeed but about old leg realize.,email
2758,388,2024-10-05,4.8,Citizen face minute thousand defense cultural first.,email
2759,282,2024-11-23,7.4,Particularly together easy market state reflect southern.,email
2760,663,2024-12-12,5.9,Rock stop campaign only store reflect.,email
2761,1402,2024-12-14,7.5,Among charge current agree decade this concern stock.,email
2762,1932,2024-11-09,10.0,Call pattern religious suddenly enough series speak.,email
2763,1942,2024-10-11,7.0,Sing act subject knowledge feel weight.,email
2764,555,2024-11-05,6.3,Thank green yourself professional want stuff.,email
2765,356,2024-12-12,7.1,Without true late make.,email
2766,1562,2024-10-17,6.2,Spring describe thousand out myself everybody cut.,email
2767,694,2024-12-14,6.4,Serious determine story include since crime.,email
2768,1290,2024-10-03,8.8,Individual address herself data.,email
2769,1530,2024-10-27,6.7,Easy most perform arm rock.,email
2770,417,2024-10-27,10.0,Dinner manager decade a discover know reality.,email
2771,1437,2024-10-24,10.0,Save where month between.,email
2772,1415,2024-12-08,7.5,Travel party whether foot.,in_app
2773,926,2024-12-20,4.6,Candidate dark challenge.,email
2774,1880,2024-10-16,4.0,Government draw from resource measure.,email
2775,1626,2024-11-12,8.1,Middle Mr election answer.,email
2776,95,2024-10-16,5.8,Hold month coach no some.,email
2777,1810,2024-12-19,9.4,Month agent mother final place vote one.,email
2778,1670,2024-11-30,9.5,Together image budget more.,in_app
2779,592,2024-11-11,10.0,Goal begin machine strategy treatment.,email
2780,1675,2024-11-07,6.0,Person summer understand wrong culture total.,in_app
2781,1256,2024-12-18,4.9,Sure develop table pull.,email
2782,1511,2024-10-15,2.9,Bit story accept hair score rock such.,in_app
2783,192,2024-10-24,6.9,Case all my couple.,email
2784,1809,2024-10-15,8.4,White trade order add interesting pick want.,email
2785,198,2024-10-31,7.9,Budget soon arm tend.,email
2786,86,2024-11-23,8.0,Throw across defense character start prove majority.,in_app
2787,285,2024-10-14,10.0,Him base century almost risk.,phone
2788,486,2024-12-19,9.3,Least pattern shoulder stage natural area while.,phone
2789,1592,2024-12-15,7.7,Ahead action learn low state.,email
2790,831,2024-12-03,7.6,Time field instead phone program to up.,email
2791,886,2024-12-24,8.1,Assume long run social president.,email
2792,1960,2024-11-15,9.6,More his often care manage service education.,in_app
2793,1360,2024-11-19,2.5,Respond appear nice where room.,phone
2794,785,2024-10-17,6.1,High situation necessary.,in_app
2795,925,2024-11-13,9.5,Election police language policy data bag spring.,phone
2796,800,2024-10-31,6.7,Standard old fish past.,in_app
2797,501,2024-11-23,8.2,According school also this.,email
2798,456,2024-12-19,6.0,Trip people many must.,email
2799,1790,2024-10-01,5.4,Whether against administration box stage gas knowledge.,email
2800,172,2024-10-09,10.0,Not management any find if.,email
2801,262,2024-10-23,8.1,Firm direction lawyer son determine table relationship.,email
2802,1948,2024-12-23,6.9,Well draw but try.,in_app
2803,1048,2024-10-07,8.2,Method grow civil simply.,email
2804,618,2024-12-01,10.0,Indicate page play sport expert military large.,in_app
2805,107,2024-12-13,7.2,Hotel government know Republican.,email
2806,1112,2024-11-14,8.8,Seem whether line color.,in_app
2807,150,2024-12-17,8.6,Claim every identify member along while she well.,email
2808,702,2024-11-23,9.8,Point certain their policy do.,in_app
2809,1121,2024-11-10,4.8,View evidence how pattern difficult.,email
2810,753,2024-11-04,7.5,Couple sometimes specific will institution kitchen individual.,email
2811,29,2024-11-20,8.5,Eight single market entire.,email
2812,844,2024-10-20,8.4,Thank gun machine boy later.,email
2813,1229,2024-11-05,7.6,Rich international positive material.,in_app
2814,988,2024-11-09,4.9,Simply themselves book adult number.,email
2815,1031,2024-12-03,8.4,Fire young fight pretty blood above.,email
2816,89,2024-12-04,7.5,Director recent condition think subject stay.,in_app
2817,1145,2024-10-15,7.5,Read remember maybe citizen.,in_app
2818,240,2024-12-04,8.7,Over concern himself claim situation.,in_app
2819,1714,2024-11-07,7.4,Site realize station name happy.,in_app
2820,1801,2024-11-30,10.0,Film small safe cost wife.,email
2821,1632,2024-11-25,3.8,Line organization heart coach.,email
2822,1168,2024-11-01,6.0,Although these attack character.,email
2823,1614,2024-10-31,10.0,Shake entire claim sign any.,in_app
2824,1715,2024-12-11,6.9,Either foot each discover development ask out.,email
2825,196,2024-10-12,8.5,Arrive day choose election.,email
2826,1703,2024-12-17,6.7,Technology high and example most attention democratic.,email
2827,1185,2024-11-20,10.0,Ability campaign either usually serious industry you.,phone
2828,402,2024-11-29,10.0,Dog my reflect she without.,email
2829,1483,2024-11-23,7.8,Ball along Congress notice act provide election be.,email
2830,229,2024-12-25,9.4,Eight suffer wall particularly.,email
2831,1852,2024-12-12,7.4,Nice three another particular her attorney.,in_app
2832,1697,2024-12-07,6.1,Majority ok somebody design improve difference action voice.,email
2833,513,2024-10-23,10.0,Tell realize enough high camera computer trade.,phone
2834,514,2024-10-19,6.2,Compare travel network sing.,email
2835,605,2024-11-11,4.5,Man gas chair fear have.,in_app
2836,17,2024-11-09,7.7,Test memory become debate when mother family.,email
2837,1923,2024-10-12,7.0,Peace discussion away.,in_app
2838,1309,2024-10-06,9.7,Information mention trial candidate example.,email
2839,1063,2024-10-17,7.0,Range sea pull art job land.,email
2840,643,2024-12-19,9.2,Check a send century industry they may.,in_app
2841,833,2024-11-10,5.3,The light firm short.,in_app
2842,879,2024-12-26,6.7,Wear plant show director still toward wear often.,email
2843,481,2024-11-04,6.9,Eat TV themselves small hard investment whether.,in_app
2844,1997,2024-12-01,8.0,Street southern left may.,email
2845,1607,2024-12-01,8.3,Exactly never moment star clear.,email
2846,1226,2024-11-23,7.9,Report reduce south let.,in_app
2847,1817,2024-10-15,9.7,She two our lead body power.,email
2848,461,2024-11-13,7.9,Water follow least actually mother we detail various.,email
2849,212,2024-12-10,7.7,Value few his conference safe bring case.,in_app
2850,303,2024-11-15,8.9,And almost key then job number past somebody.,email
2851,323,2024-11-14,7.6,Official with about none wide although box budget.,in_app
2852,304,2024-11-13,9.8,Score everybody book mention forward parent statement whom.,in_app
2853,3,2024-10-11,10.0,White guess your.,email
2854,241,2024-11-02,8.3,Resource clear manager thousand marriage.,email
2855,690,2024-11-13,7.6,Check happy describe score get range never.,in_app
2856,1823,2024-11-26,10.0,His mean five.,email
2857,52,2024-10-29,8.1,Feel degree off.,email
2858,1698,2024-11-05,10.0,Network least chair step can.,email
2859,431,2024-10-26,3.8,Prevent individual difficult report institution itself.,email
2860,607,2024-11-01,10.0,While boy when turn not cost nothing.,email
2861,1559,2024-11-08,6.9,Western culture else near day whether.,email
2862,1017,2024-11-22,10.0,Story shoulder final price site water.,email
2863,761,2024-11-09,9.2,A leader our success south way.,email
2864,284,2024-12-08,6.4,Scientist medical difference friend apply.,email
2865,1532,2024-12-13,6.1,Candidate sister standard above.,phone
2866,1246,2024-10-21,9.2,Recently entire admit set.,in_app
2867,1888,2024-10-31,8.5,Film majority heart from early chair.,in_app
2868,317,2024-10-24,9.4,Class medical between husband.,email
2869,207,2024-10-22,5.6,Success admit economic indeed thousand clearly if.,in_app
2870,182,2024-12-29,8.9,Region certain enter conference through real.,email
2871,1037,2024-10-16,8.1,Suggest hit break court.,email
2872,805,2024-12-20,8.6,Gun dark stuff past account worker.,email
2873,708,2024-10-11,4.9,Rock any fear management natural realize young.,email
2874,973,2024-10-18,7.9,Human present hit happy reveal wife.,email
2875,846,2024-10-22,9.8,Read base mouth lawyer author design subject.,email
2876,427,2024-10-06,10.0,Choice wear side attorney surface water.,email
2877,522,2024-12-26,6.8,Few much institution matter.,email
2878,1171,2024-12-02,9.1,It only white that thought.,email
2879,1523,2024-12-13,8.9,Since blue back stay lawyer finish.,email
2880,19,2024-10-20,7.3,Two election particularly benefit place.,email
2881,528,2024-11-24,7.9,Condition guy imagine commercial suddenly.,in_app
2882,1671,2024-12-09,5.8,Style budget nothing worker every.,email
2883,626,2024-10-10,10.0,Fine give modern raise company draw.,phone
2884,1840,2024-12-29,9.2,During offer then every.,in_app
2885,1292,2024-10-14,9.1,Return culture available.,phone
2886,817,2024-11-12,10.0,Move them without life.,in_app
2887,498,2024-12-04,3.0,Another against society day visit.,email
2888,243,2024-11-13,9.5,Raise team quickly such common water increase.,email
2889,797,2024-12-23,3.9,Admit follow vote set her anyone cell.,in_app
2890,795,2024-11-07,9.1,Beat reflect remember together receive court good.,email
2891,1578,2024-11-03,10.0,Major rather itself data case stop son.,email
2892,1464,2024-10-01,10.0,Great movement still.,email
2893,1535,2024-11-29,8.8,Something smile without star animal.,email
2894,115,2024-12-27,8.1,Response bring note black become.,in_app
2895,1621,2024-12-04,5.1,Particular wall word heavy what.,in_app
2896,1793,2024-12-13,7.3,Woman media newspaper new success than.,email
2897,1560,2024-11-06,7.8,Tonight small future.,email
2898,1812,2024-11-23,9.5,Case by measure old small past responsibility.,email
2899,1181,2024-10-01,8.8,Care late end city.,email
2900,1906,2024-10-16,6.4,Local order herself off.,email
2901,1657,2024-11-24,8.1,Maybe prepare state know.,email
2902,158,2024-10-23,6.8,Reality shake indeed business now sense tonight.,email
2903,856,2024-11-06,8.8,Most decade democratic character pick street kind.,email
2904,777,2024-10-08,7.1,Number agreement traditional concern respond someone agency leader.,email
2905,1253,2024-11-28,6.1,Let especially hotel.,email
2906,584,2024-11-07,6.9,Threat professor tough accept wonder else level so.,in_app
2907,1248,2024-10-28,7.2,Network today event station.,email
2908,1347,2024-12-11,10.0,Figure perhaps hear everyone idea adult authority.,email
2909,1561,2024-12-21,9.5,All life enough result society.,email
2910,398,2024-11-09,8.4,Always quality knowledge different must people.,in_app
