account_id,account_name,domain,segment,industry,region,created_date,owner_id,lifecycle_stage,last_activity_at,is_customer,is_churned
3675,"Mcbride, Mitchell and Gilbert",mcbridemitchellandgilbert.com,Mid-Market,FinTech,East,2024-02-07,27,lead,,False,False
2820,Nelson PLC,nelsonplc.com,SMB,Education,South,2023-12-01,18,lead,,False,False
1367,"Benitez, Graham and Vasquez",benitezgrahamandvasquez.com,Mid-Market,FinTech,West,2023-06-26,14,lead,,False,False
853,Martin and Sons,martinandsons.com,Mid-Market,FinTech,South,2024-07-02,19,lead,,False,False
3921,"Kane, Benson and Chavez",kanebensonandchavez.com,SMB,Education,North,2024-07-25,5,lead,,False,False
3497,Price-Chen,price-chen.com,SMB,Education,East,2024-01-30,10,lead,,False,False
2082,"Schmidt, Moran and Ritter",schmidtmoranandritter.com,SMB,Retail,North,2024-06-08,1,lead,,False,False
3749,"Crawford, Taylor and Woods",crawfordtaylorandwoods.com,SMB,FinTech,East,2023-02-11,25,lead,,False,False
906,Nunez-Baldwin,nunez-baldwin.com,SMB,Healthcare,East,2023-12-05,25,lead,,False,False
282,Washington LLC,washingtonllc.com,SMB,FinTech,West,2022-10-10,36,lead,,False,False
1508,Carey and Sons,careyandsons.com,SMB,Retail,East,2022-12-17,21,lead,,False,False
122,Chavez and Sons,chavezandsons.com,SMB,Retail,North,2022-12-23,2,lead,,False,False
3898,"White, Smith and Glover",whitesmithandglover.com,SMB,Retail,North,2023-08-21,9,lead,,False,False
765,Ruiz Group,ruizgroup.com,SMB,FinTech,East,2024-11-13,11,lead,,False,False
3731,"Walls, Williams and Riley",wallswilliamsandriley.com,SMB,Education,North,2022-12-28,7,lead,,False,False
3533,Rodriguez-Lin,rodriguez-lin.com,SMB,Education,South,2025-04-11,46,lead,,False,False
773,Newton-Park,newton-park.com,SMB,Healthcare,West,2024-07-07,1,lead,,False,False
1636,Stewart PLC,stewartplc.com,SMB,Healthcare,West,2022-08-09,32,lead,,False,False
1448,Patton-Jones,patton-jones.com,SMB,Retail,East,2023-02-10,49,lead,,False,False
3229,"Callahan, Rice and Thornton",callahanriceandthornton.com,SMB,Healthcare,East,2024-08-10,27,lead,,False,False
2759,Hickman PLC,hickmanplc.com,Mid-Market,Healthcare,East,2022-10-24,26,lead,,False,False
3900,Fritz Group,fritzgroup.com,SMB,Retail,South,2024-08-07,20,lead,,False,False
3228,Gilmore LLC,gilmorellc.com,Mid-Market,Education,International,2024-04-14,46,lead,,False,False
3920,"Meyer, Woodard and Mcmillan",meyerwoodardandmcmillan.com,Mid-Market,Education,East,2022-10-15,26,lead,,False,False
3489,Trujillo Group,trujillogroup.com,SMB,FinTech,East,2025-04-12,26,lead,,False,False
3214,Hayes Group,hayesgroup.com,SMB,FinTech,North,2024-03-27,1,lead,,False,False
153,"White, Vance and Rodriguez",whitevanceandrodriguez.com,SMB,Healthcare,East,2022-07-22,22,lead,,False,False
1825,"Jenkins, Johnson and Miller",jenkinsjohnsonandmiller.com,SMB,Education,West,2023-12-06,38,lead,,False,False
605,Mckinney PLC,mckinneyplc.com,SMB,Retail,South,2024-10-17,17,lead,,False,False
1631,"Jackson, Thornton and Newman",jacksonthorntonandnewman.com,SMB,Retail,South,2023-09-18,19,lead,,False,False
2583,Barker PLC,barkerplc.com,SMB,Retail,North,2025-01-30,6,lead,,False,False
1720,"Mcknight, Gray and Smith",mcknightgrayandsmith.com,Mid-Market,FinTech,South,2025-05-17,6,lead,,False,False
3163,Reed PLC,reedplc.com,SMB,Education,East,2025-04-08,23,lead,,False,False
279,"Smith, Paul and Gibbs",smithpaulandgibbs.com,SMB,Retail,West,2022-09-20,31,lead,,False,False
2084,Riley Group,rileygroup.com,SMB,Healthcare,North,2022-12-06,8,lead,,False,False
1215,Mitchell Group,mitchellgroup.com,SMB,Retail,West,2024-03-05,39,lead,,False,False
2161,Bennett and Sons,bennettandsons.com,SMB,FinTech,South,2025-03-28,15,lead,,False,False
538,Fernandez and Sons,fernandezandsons.com,Mid-Market,Education,South,2024-05-13,48,lead,,False,False
1797,Adams-Jensen,adams-jensen.com,Mid-Market,Healthcare,East,2023-08-04,31,lead,,False,False
1156,Jenkins Group,jenkinsgroup.com,SMB,Healthcare,North,2023-12-30,5,lead,,False,False
1633,Underwood PLC,underwoodplc.com,SMB,Education,East,2024-08-08,25,lead,,False,False
3038,"Taylor, Kim and Chen",taylorkimandchen.com,Mid-Market,Education,North,2022-12-31,7,lead,,False,False
3326,Ewing-Rose,ewing-rose.com,SMB,FinTech,North,2022-12-27,10,lead,,False,False
3661,"Mcgee, Henry and Riddle",mcgeehenryandriddle.com,SMB,Retail,East,2022-10-28,30,lead,,False,False
2522,Osborne LLC,osbornellc.com,Mid-Market,Healthcare,West,2025-04-01,35,lead,,False,False
3053,Thomas-Palmer,thomas-palmer.com,SMB,FinTech,North,2023-11-09,1,lead,,False,False
2164,Norman and Sons,normanandsons.com,SMB,Healthcare,West,2024-03-30,37,lead,,False,False
2278,Gutierrez LLC,gutierrezllc.com,Mid-Market,Education,East,2024-03-01,24,lead,,False,False
389,"Davis, Lamb and Schaefer",davislambandschaefer.com,SMB,Retail,West,2023-12-27,34,lead,,False,False
664,"Mclean, Jackson and Todd",mcleanjacksonandtodd.com,SMB,FinTech,East,2023-08-08,27,lead,,False,False
2873,Patterson PLC,pattersonplc.com,Mid-Market,FinTech,North,2023-01-21,9,lead,,False,False
2702,Ochoa and Sons,ochoaandsons.com,SMB,Retail,North,2023-01-03,5,lead,,False,False
101,Bush-Carrillo,bush-carrillo.com,SMB,Healthcare,West,2024-09-10,36,lead,,False,False
1334,Howell and Sons,howellandsons.com,SMB,FinTech,International,2023-09-18,25,lead,,False,False
2269,Medina PLC,medinaplc.com,SMB,FinTech,West,2024-12-09,36,lead,,False,False
3420,"Marquez, Lee and Andrade",marquezleeandandrade.com,Mid-Market,FinTech,West,2023-08-03,39,lead,,False,False
2903,Bird-Gillespie,bird-gillespie.com,SMB,Education,International,2023-12-10,49,lead,,False,False
3600,"Aguilar, Christensen and Rodriguez",aguilarchristensenandrodriguez.com,SMB,Education,East,2025-03-02,25,lead,,False,False
968,Gomez Inc,gomezinc.com,Mid-Market,Healthcare,West,2023-01-02,32,lead,,False,False
985,Kerr Inc,kerrinc.com,Mid-Market,Retail,West,2023-06-26,39,lead,,False,False
2714,Strickland and Sons,stricklandandsons.com,SMB,Healthcare,South,2024-07-02,37,lead,,False,False
6,"Patterson, Reed and Thomas",pattersonreedandthomas.com,SMB,Healthcare,East,2022-12-09,15,lead,,False,False
1568,Marquez-Ramos,marquez-ramos.com,SMB,Healthcare,South,2022-09-13,15,lead,,False,False
2184,Alvarez-Holland,alvarez-holland.com,SMB,FinTech,International,2023-12-10,47,lead,,False,False
3545,Dennis and Sons,dennisandsons.com,SMB,Education,International,2023-04-13,46,lead,,False,False
3861,Hall-Lindsey,hall-lindsey.com,SMB,Retail,East,2024-12-19,33,lead,,False,False
2072,Castillo and Sons,castilloandsons.com,SMB,Retail,West,2023-12-27,40,lead,,False,False
238,Hinton-Brown,hinton-brown.com,SMB,FinTech,East,2025-02-02,25,lead,,False,False
2343,Johnston Inc,johnstoninc.com,SMB,Healthcare,North,2024-02-28,4,lead,,False,False
62,Guerrero LLC,guerrerollc.com,SMB,Retail,West,2023-07-03,37,lead,,False,False
3250,Garcia PLC,garciaplc.com,SMB,FinTech,North,2022-11-15,4,lead,,False,False
1079,"Gross, Salinas and Rodriguez",grosssalinasandrodriguez.com,SMB,FinTech,South,2022-09-20,15,lead,,False,False
641,"Farmer, Potter and Rios",farmerpotterandrios.com,Mid-Market,Retail,West,2025-06-24,37,lead,,False,False
2817,Newman-Rhodes,newman-rhodes.com,Mid-Market,Healthcare,North,2024-02-13,4,lead,,False,False
1062,"Oconnell, Khan and Shaw",oconnellkhanandshaw.com,Enterprise,FinTech,North,2024-05-31,1,lead,,False,False
1495,Castro Ltd,castroltd.com,SMB,Education,North,2023-03-11,7,lead,,False,False
1850,Long-Evans,long-evans.com,SMB,Healthcare,East,2025-01-03,27,lead,,False,False
2801,Leach-Morrison,leach-morrison.com,SMB,Retail,West,2025-04-08,48,lead,,False,False
3671,Gutierrez-Petersen,gutierrez-petersen.com,Mid-Market,FinTech,West,2025-05-30,31,lead,,False,False
1134,Phillips-Nguyen,phillips-nguyen.com,SMB,Education,West,2023-03-10,33,lead,,False,False
1678,Skinner-Morales,skinner-morales.com,SMB,Retail,South,2024-05-27,17,lead,,False,False
712,"Mckenzie, Schmidt and Lewis",mckenzieschmidtandlewis.com,SMB,Education,West,2025-04-25,40,lead,,False,False
590,Chapman PLC,chapmanplc.com,Mid-Market,FinTech,North,2023-11-02,7,lead,,False,False
477,Gray-Wilson,gray-wilson.com,SMB,Education,International,2025-01-10,46,lead,,False,False
1593,Flores and Sons,floresandsons.com,Enterprise,Education,South,2023-01-25,11,lead,,False,False
3536,"Vargas, Christensen and Page",vargaschristensenandpage.com,SMB,FinTech,South,2024-11-23,18,lead,,False,False
1055,Nguyen PLC,nguyenplc.com,SMB,Education,West,2024-02-05,39,lead,,False,False
3084,Diaz-Wheeler,diaz-wheeler.com,SMB,FinTech,North,2025-01-28,7,lead,,False,False
2051,"Livingston, King and Strickland",livingstonkingandstrickland.com,SMB,Education,South,2023-11-05,11,lead,,False,False
2421,"Dunn, Armstrong and Griffin",dunnarmstrongandgriffin.com,SMB,Healthcare,West,2022-12-06,32,lead,,False,False
2520,Davis Inc,davisinc.com,Mid-Market,Retail,East,2023-11-30,29,lead,,False,False
1100,"White, Wright and Coleman",whitewrightandcoleman.com,SMB,Education,South,2025-04-04,19,lead,,False,False
1684,"Young, Whitaker and Morgan",youngwhitakerandmorgan.com,Mid-Market,Education,North,2022-08-30,9,lead,,False,False
2242,"Nelson, Lewis and Sherman",nelsonlewisandsherman.com,Enterprise,Healthcare,South,2024-11-29,16,lead,,False,False
1337,"Fowler, Riley and Phillips",fowlerrileyandphillips.com,SMB,Retail,East,2025-04-14,27,lead,,False,False
2015,"Johnson, Castillo and Hunter",johnsoncastilloandhunter.com,SMB,Education,International,2025-05-09,46,lead,,False,False
2523,White-Davis,white-davis.com,SMB,Education,International,2024-06-27,45,lead,,False,False
59,Scott-Walton,scott-walton.com,Enterprise,Retail,North,2024-07-09,6,lead,,False,False
2255,Khan Inc,khaninc.com,SMB,Education,West,2025-03-23,21,lead,,False,False
1802,"Wright, Long and Day",wrightlongandday.com,Mid-Market,FinTech,International,2024-11-02,45,lead,,False,False
2010,Cain-Adams,cain-adams.com,Enterprise,Education,International,2022-08-18,49,lead,,False,False
919,Moses-Hill,moses-hill.com,SMB,Education,West,2025-01-16,37,lead,,False,False
1707,Clarke Group,clarkegroup.com,Mid-Market,Education,South,2024-03-20,12,lead,,False,False
3651,"Kennedy, Chavez and Nunez",kennedychavezandnunez.com,SMB,Education,East,2024-05-18,25,lead,,False,False
844,Carrillo-Powers,carrillo-powers.com,SMB,Healthcare,West,2024-03-06,39,lead,,False,False
3101,"Anderson, Banks and King",andersonbanksandking.com,SMB,Healthcare,West,2022-12-03,36,lead,,False,False
2353,"Mills, Castillo and Gonzales",millscastilloandgonzales.com,SMB,Retail,South,2025-03-09,15,lead,,False,False
3883,Joseph Ltd,josephltd.com,SMB,Retail,East,2023-06-26,26,lead,,False,False
2760,Kim and Sons,kimandsons.com,Enterprise,FinTech,West,2023-11-14,32,lead,,False,False
1070,Potter-Rodriguez,potter-rodriguez.com,Mid-Market,Retail,East,2024-08-07,30,lead,,False,False
3299,"Miller, Ibarra and Perkins",milleribarraandperkins.com,SMB,Education,West,2023-02-13,36,lead,,False,False
2095,Robinson PLC,robinsonplc.com,SMB,Education,North,2022-08-19,5,lead,,False,False
3449,Porter-Smith,porter-smith.com,Enterprise,Healthcare,West,2025-04-22,35,lead,,False,False
2899,Thomas and Sons,thomasandsons.com,Enterprise,Healthcare,West,2025-05-02,35,lead,,False,False
763,Horton LLC,hortonllc.com,SMB,Healthcare,South,2025-04-10,13,lead,,False,False
3510,Coleman-Mitchell,coleman-mitchell.com,SMB,Healthcare,West,2023-11-13,38,lead,,False,False
2229,Ramirez-Calhoun,ramirez-calhoun.com,SMB,FinTech,South,2024-04-16,14,lead,,False,False
3704,Guzman-Briggs,guzman-briggs.com,Mid-Market,Retail,International,2025-05-17,49,lead,,False,False
1117,"Rubio, Shaffer and Kelley",rubioshafferandkelley.com,SMB,Education,International,2025-04-11,50,lead,,False,False
1403,Fernandez PLC,fernandezplc.com,SMB,Healthcare,West,2023-03-03,31,lead,,False,False
1347,Johnson and Sons,johnsonandsons.com,SMB,Education,East,2024-05-23,26,lead,,False,False
1853,Duarte-Hill,duarte-hill.com,Mid-Market,FinTech,International,2025-01-27,48,lead,,False,False
758,Garrett-Bauer,garrett-bauer.com,SMB,Retail,South,2023-10-14,11,lead,,False,False
237,"Freeman, Davis and Salazar",freemandavisandsalazar.com,SMB,Education,International,2025-02-02,44,lead,,False,False
2114,Sanchez-Thompson,sanchez-thompson.com,Mid-Market,Retail,South,2024-04-04,11,lead,,False,False
1976,Miller-Miller,miller-miller.com,SMB,Education,International,2025-04-22,37,lead,,False,False
2995,Hart Ltd,hartltd.com,SMB,Healthcare,West,2025-01-25,39,lead,,False,False
1021,Lewis and Sons,lewisandsons.com,SMB,FinTech,North,2025-02-01,2,lead,,False,False
764,"Wilson, Wright and Patterson",wilsonwrightandpatterson.com,Mid-Market,Education,South,2024-12-15,13,lead,,False,False
437,Mcbride PLC,mcbrideplc.com,SMB,Retail,North,2023-04-02,9,lead,,False,False
2432,"Osborn, Wood and Hunter",osbornwoodandhunter.com,SMB,Education,East,2023-06-22,42,lead,,False,False
2634,Chambers Ltd,chambersltd.com,Mid-Market,Retail,East,2024-10-18,25,lead,,False,False
2725,Hudson-Smith,hudson-smith.com,SMB,Education,North,2025-01-08,7,lead,,False,False
1943,Ruiz-Rivera,ruiz-rivera.com,SMB,Retail,East,2024-01-17,30,lead,,False,False
2049,Kidd and Sons,kiddandsons.com,SMB,Retail,International,2024-06-24,50,lead,,False,False
462,"Powell, Sullivan and Weaver",powellsullivanandweaver.com,Mid-Market,Healthcare,East,2023-06-28,30,lead,,False,False
3488,Boone and Sons,booneandsons.com,Mid-Market,Education,East,2024-10-06,27,lead,,False,False
3614,James-Medina,james-medina.com,SMB,FinTech,East,2024-09-04,22,lead,,False,False
750,"Garrett, Garza and Norris",garrettgarzaandnorris.com,SMB,Healthcare,West,2022-09-17,31,lead,,False,False
2769,Mcdonald LLC,mcdonaldllc.com,SMB,Healthcare,West,2023-01-30,31,lead,,False,False
158,Mitchell Ltd,mitchellltd.com,Mid-Market,Healthcare,West,2024-07-21,40,lead,,False,False
1285,Adams-Johnson,adams-johnson.com,Mid-Market,Retail,South,2024-05-20,32,lead,,False,False
3389,"Armstrong, Cross and Morgan",armstrongcrossandmorgan.com,SMB,FinTech,East,2024-12-13,26,lead,,False,False
3444,Brooks-Glenn,brooks-glenn.com,Mid-Market,Healthcare,International,2023-03-26,50,lead,,False,False
1295,Alvarado LLC,alvaradollc.com,SMB,Education,West,2024-08-12,4,lead,,False,False
2335,Jones-Olson,jones-olson.com,SMB,FinTech,South,2023-03-29,23,lead,,False,False
430,Harris-Nelson,harris-nelson.com,Enterprise,Retail,North,2025-01-02,5,lead,,False,False
3189,Harrison Group,harrisongroup.com,Mid-Market,FinTech,West,2023-08-28,40,lead,,False,False
2065,Brown-Whitney,brown-whitney.com,SMB,Healthcare,North,2022-12-07,2,lead,,False,False
3686,"Oneal, Alexander and Zavala",onealalexanderandzavala.com,SMB,Retail,South,2024-02-21,20,lead,,False,False
3589,Ellis-Gates,ellis-gates.com,SMB,Healthcare,North,2023-07-18,8,lead,,False,False
3177,Wagner-Ochoa,wagner-ochoa.com,Mid-Market,Healthcare,South,2024-10-26,14,lead,,False,False
92,"Olson, Willis and Richardson",olsonwillisandrichardson.com,SMB,Retail,East,2024-10-03,21,lead,,False,False
1464,Singleton LLC,singletonllc.com,SMB,Retail,East,2023-09-06,27,lead,,False,False
2588,Powell LLC,powellllc.com,Mid-Market,FinTech,East,2024-10-19,30,lead,,False,False
1744,Robbins-Wood,robbins-wood.com,SMB,Education,West,2024-01-18,33,lead,,False,False
2758,Marshall Inc,marshallinc.com,SMB,Retail,South,2024-04-06,14,lead,,False,False
1497,Pena PLC,penaplc.com,SMB,Retail,East,2024-05-21,31,lead,,False,False
3923,"Dixon, Leonard and Burns",dixonleonardandburns.com,SMB,Retail,North,2025-05-23,3,lead,,False,False
1582,Decker PLC,deckerplc.com,SMB,FinTech,West,2024-06-01,16,lead,,False,False
1889,Snyder PLC,snyderplc.com,Mid-Market,Education,East,2023-07-21,24,lead,,False,False
2160,Kline Group,klinegroup.com,SMB,Education,South,2022-11-09,16,lead,,False,False
390,Jenkins Inc,jenkinsinc.com,SMB,Retail,North,2023-03-29,10,lead,,False,False
2166,Brown-Castillo,brown-castillo.com,Mid-Market,Education,East,2025-02-22,21,lead,,False,False
3793,"Pearson, Myers and Campbell",pearsonmyersandcampbell.com,Mid-Market,Healthcare,East,2024-07-17,25,lead,,False,False
717,Adams-Mcgee,adams-mcgee.com,SMB,Education,International,2022-08-01,42,lead,,False,False
1262,"Rodriguez, Yates and Morris",rodriguezyatesandmorris.com,SMB,Retail,North,2022-12-13,47,lead,,False,False
2203,Moore-Thompson,moore-thompson.com,SMB,Healthcare,East,2023-10-29,23,lead,,False,False
2620,Vasquez Ltd,vasquezltd.com,SMB,FinTech,North,2025-04-20,1,lead,,False,False
1695,Weaver Group,weavergroup.com,SMB,Healthcare,International,2025-01-23,42,lead,,False,False
1960,Rivera and Sons,riveraandsons.com,Mid-Market,Education,North,2025-05-14,2,lead,,False,False
2574,Austin-Tran,austin-tran.com,SMB,Healthcare,West,2022-08-04,36,lead,,False,False
256,"Pierce, Edwards and Lee",pierceedwardsandlee.com,SMB,Education,North,2025-02-19,8,lead,,False,False
3496,"Alvarez, Gonzalez and Richardson",alvarezgonzalezandrichardson.com,Mid-Market,FinTech,South,2024-06-28,16,lead,,False,False
2443,Scott LLC,scottllc.com,SMB,Retail,West,2025-04-17,37,lead,,False,False
2391,"Butler, Lin and Ramsey",butlerlinandramsey.com,Mid-Market,Education,West,2024-02-21,36,lead,,False,False
1757,Cervantes Ltd,cervantesltd.com,SMB,Retail,South,2024-07-10,24,lead,,False,False
1786,"Murray, Bautista and Craig",murraybautistaandcraig.com,Mid-Market,Education,North,2025-02-28,9,lead,,False,False
1140,Jones-Chambers,jones-chambers.com,Mid-Market,Healthcare,North,2023-05-09,4,lead,,False,False
2149,Walters-Rodriguez,walters-rodriguez.com,Mid-Market,Healthcare,East,2023-11-05,42,lead,,False,False
3268,"Jackson, Simpson and Walker",jacksonsimpsonandwalker.com,SMB,Healthcare,North,2022-11-18,1,lead,,False,False
2349,Kelley Group,kelleygroup.com,SMB,Education,South,2024-06-08,18,lead,,False,False
1787,"Esparza, Edwards and Shepherd",esparzaedwardsandshepherd.com,Enterprise,FinTech,East,2024-07-25,24,lead,,False,False
1563,Diaz-Miller,diaz-miller.com,Mid-Market,Healthcare,West,2024-11-03,38,lead,,False,False
3556,Wheeler-Cooper,wheeler-cooper.com,SMB,FinTech,West,2023-07-12,34,lead,,False,False
2608,Scott-Andrews,scott-andrews.com,Mid-Market,FinTech,North,2023-01-17,2,lead,,False,False
343,Price and Sons,priceandsons.com,SMB,Retail,East,2022-09-29,30,lead,,False,False
587,Maxwell-Moss,maxwell-moss.com,Mid-Market,Retail,West,2025-03-31,8,lead,,False,False
1195,"Thompson, Adams and Conrad",thompsonadamsandconrad.com,Mid-Market,Retail,North,2025-01-07,7,lead,,False,False
2174,"Robinson, Taylor and Cabrera",robinsontaylorandcabrera.com,SMB,Healthcare,West,2023-01-10,34,lead,,False,False
617,Robles-Holt,robles-holt.com,Mid-Market,Education,North,2024-12-07,1,lead,,False,False
3522,Michael-Pierce,michael-pierce.com,Mid-Market,FinTech,North,2023-06-15,10,lead,,False,False
552,"Reed, Barron and Monroe",reedbarronandmonroe.com,SMB,FinTech,North,2025-04-14,5,lead,,False,False
511,Woodard-Lucas,woodard-lucas.com,SMB,Retail,South,2023-10-27,26,lead,,False,False
525,"Ross, Chen and Williams",rosschenandwilliams.com,SMB,Education,East,2025-03-17,26,lead,,False,False
77,Smith-Douglas,smith-douglas.com,SMB,FinTech,North,2024-04-06,12,lead,,False,False
732,"Bush, Walters and Dominguez",bushwaltersanddominguez.com,SMB,FinTech,South,2025-04-29,12,lead,,False,False
197,Barber LLC,barberllc.com,SMB,FinTech,International,2023-07-08,47,lead,,False,False
1489,"Mercado, Hamilton and Rios",mercadohamiltonandrios.com,SMB,Retail,West,2023-07-03,35,lead,,False,False
1306,Mullins Inc,mullinsinc.com,Mid-Market,Education,North,2024-02-26,45,lead,,False,False
2473,Brown LLC,brownllc.com,SMB,Healthcare,North,2023-12-27,16,lead,,False,False
2137,"Cox, Jones and Cooper",coxjonesandcooper.com,SMB,Retail,International,2023-09-21,48,lead,,False,False
3173,Cannon LLC,cannonllc.com,SMB,Retail,East,2024-03-12,22,lead,,False,False
